"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, c1, c2, function evaluation]",total_time,gBest_fitness
"['f17', 100, -100, 100, 100, 250, 2.05, 2.5, 25000]",40.24,0.7656291036568392
"['f17', 100, -100, 100, 100, 250, 2.5, 2.05, 25000]",39.5,1.0550016828126414
"['f17', 100, -100, 100, 100, 250, 2.5, 2.5, 25000]",40.54,0.8993388887288442
"['f17', 100, -100, 100, 100, 300, 2.05, 2.05, 30000]",47.05,0.84706370788956
"['f17', 100, -100, 100, 100, 300, 2.05, 2.5, 30000]",53.7,0.8543692817731221
"['f17', 100, -100, 100, 100, 300, 2.5, 2.05, 30000]",51.38,0.9346153804208907
"['f17', 100, -100, 100, 100, 300, 2.5, 2.5, 30000]",49.36,0.7058630397089466
"['f17', 100, -100, 100, 200, 150, 2.05, 2.05, 30000]",49.24,1.0998705535531934
"['f17', 100, -100, 100, 200, 150, 2.05, 2.5, 30000]",55.71,0.9004706699394291
"['f17', 100, -100, 100, 200, 150, 2.5, 2.05, 30000]",47.14,1.148613430091696
"['f17', 100, -100, 100, 200, 150, 2.5, 2.5, 30000]",49.19,1.0316281259789155
