"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, c1, c2, function evaluation]",total_time,gBest_fitness
"['f7', 20, -100, 100, 200, 150, 2.5, 2.5, 30000]",5.99,3.280829709610157
"['f7', 30, -10, 10, 100, 250, 2.05, 2.05, 25000]",5.92,9.298906218995873
"['f7', 30, -10, 10, 100, 250, 2.05, 2.5, 25000]",5.95,2.956806386293282
"['f7', 30, -10, 10, 100, 250, 2.5, 2.05, 25000]",5.94,5.932169207538054
"['f7', 30, -10, 10, 100, 250, 2.5, 2.5, 25000]",6.12,5.083308225139178
"['f7', 30, -10, 10, 100, 300, 2.05, 2.05, 30000]",7.56,5.506125597736516
"['f7', 30, -10, 10, 100, 300, 2.05, 2.5, 30000]",7.12,3.0487243532574477
"['f7', 30, -10, 10, 100, 300, 2.5, 2.05, 30000]",7.49,5.939038362892696
"['f7', 30, -10, 10, 100, 300, 2.5, 2.5, 30000]",7.1,3.0844635154027684
"['f7', 30, -10, 10, 200, 150, 2.05, 2.05, 30000]",7.34,3.929329639623125
"['f7', 30, -10, 10, 200, 150, 2.05, 2.5, 30000]",7.33,2.4004829127494625
"['f7', 30, -10, 10, 200, 150, 2.5, 2.05, 30000]",7.3,3.951039844589637
"['f7', 30, -10, 10, 200, 150, 2.5, 2.5, 30000]",7.07,4.927269077735039
"['f7', 30, -100, 100, 100, 250, 2.05, 2.05, 25000]",6.18,35.59154604239231
"['f7', 30, -100, 100, 100, 250, 2.05, 2.5, 25000]",6.25,6.3285623133877795
"['f7', 30, -100, 100, 100, 250, 2.5, 2.05, 25000]",6.03,68.51235155521036
"['f7', 30, -100, 100, 100, 250, 2.5, 2.5, 25000]",6.24,10.452752186042243
"['f7', 30, -100, 100, 100, 300, 2.05, 2.05, 30000]",7.2,19.044428119110595
"['f7', 30, -100, 100, 100, 300, 2.05, 2.5, 30000]",7.3,4.832590423988368
"['f7', 30, -100, 100, 100, 300, 2.5, 2.05, 30000]",7.52,13.60788182951559
"['f7', 30, -100, 100, 100, 300, 2.5, 2.5, 30000]",7.22,2.510541721787405
"['f7', 30, -100, 100, 200, 150, 2.05, 2.05, 30000]",7.6,24.556749345302077
"['f7', 30, -100, 100, 200, 150, 2.05, 2.5, 30000]",7.47,5.116186720504832
"['f7', 30, -100, 100, 200, 150, 2.5, 2.05, 30000]",7.4,11.918264218946929
"['f7', 30, -100, 100, 200, 150, 2.5, 2.5, 30000]",7.95,4.43843178335345
"['f7', 50, -10, 10, 100, 250, 2.05, 2.05, 25000]",8.35,5.639200228148821
"['f7', 50, -10, 10, 100, 250, 2.05, 2.5, 25000]",8.46,9.459563751766431
"['f7', 50, -10, 10, 100, 250, 2.5, 2.05, 25000]",8.33,27.41700382300805
"['f7', 50, -10, 10, 100, 250, 2.5, 2.5, 25000]",8.16,10.887975494213801
"['f7', 50, -10, 10, 100, 300, 2.05, 2.05, 30000]",10.12,11.236989927909711
"['f7', 50, -10, 10, 100, 300, 2.05, 2.5, 30000]",10.37,5.806287698526212
"['f7', 50, -10, 10, 100, 300, 2.5, 2.05, 30000]",10.23,16.070438414959856
"['f7', 50, -10, 10, 100, 300, 2.5, 2.5, 30000]",9.63,5.381405609410333
"['f7', 50, -10, 10, 200, 150, 2.05, 2.05, 30000]",9.94,9.764516559806191
"['f7', 50, -10, 10, 200, 150, 2.05, 2.5, 30000]",9.86,8.504424536937668
"['f7', 50, -10, 10, 200, 150, 2.5, 2.05, 30000]",9.85,6.102146722219046
"['f7', 50, -10, 10, 200, 150, 2.5, 2.5, 30000]",9.96,9.88643943707638
"['f7', 50, -100, 100, 100, 250, 2.05, 2.05, 25000]",8.25,1074.3156607887508
"['f7', 50, -100, 100, 100, 250, 2.05, 2.5, 25000]",8.44,198.71128662875128
"['f7', 50, -100, 100, 100, 250, 2.5, 2.05, 25000]",8.1,1632.1017727326014
"['f7', 50, -100, 100, 100, 250, 2.5, 2.5, 25000]",8.36,240.24139069362994
"['f7', 50, -100, 100, 100, 300, 2.05, 2.05, 30000]",9.82,285.99943910407626
"['f7', 50, -100, 100, 100, 300, 2.05, 2.5, 30000]",9.93,32.84927478739948
"['f7', 50, -100, 100, 100, 300, 2.5, 2.05, 30000]",9.61,651.2315678852788
"['f7', 50, -100, 100, 100, 300, 2.5, 2.5, 30000]",9.9,124.69017517994125
"['f7', 50, -100, 100, 200, 150, 2.05, 2.05, 30000]",10.46,668.7580496729059
"['f7', 50, -100, 100, 200, 150, 2.05, 2.5, 30000]",10.49,1332.0538246033109
"['f7', 50, -100, 100, 200, 150, 2.5, 2.05, 30000]",10.12,1957.9129653194066
"['f7', 50, -100, 100, 200, 150, 2.5, 2.5, 30000]",9.7,212.23633966732504
"['f7', 100, -10, 10, 100, 250, 2.05, 2.05, 25000]",13.61,259.753193297553
"['f7', 100, -10, 10, 100, 250, 2.05, 2.5, 25000]",13.44,224.43708865550164
"['f7', 100, -10, 10, 100, 250, 2.5, 2.05, 25000]",14.02,444.5050519164911
"['f7', 100, -10, 10, 100, 250, 2.5, 2.5, 25000]",13.4,414.9074681121866
"['f7', 100, -10, 10, 100, 300, 2.05, 2.05, 30000]",16.09,761.2867777134624
"['f7', 100, -10, 10, 100, 300, 2.05, 2.5, 30000]",16.17,474.32811267669007
"['f7', 100, -10, 10, 100, 300, 2.5, 2.05, 30000]",16.48,830.8806536833532
"['f7', 100, -10, 10, 100, 300, 2.5, 2.5, 30000]",16.17,279.3582860201059
"['f7', 100, -10, 10, 200, 150, 2.05, 2.05, 30000]",16.55,209.71656040948798
"['f7', 100, -10, 10, 200, 150, 2.05, 2.5, 30000]",16.02,247.56704590994704
"['f7', 100, -10, 10, 200, 150, 2.5, 2.05, 30000]",17.55,391.97437339714
"['f7', 100, -10, 10, 200, 150, 2.5, 2.5, 30000]",16.15,303.05914635737025
"['f7', 100, -100, 100, 100, 250, 2.05, 2.05, 25000]",14.01,51191.990473764134
"['f7', 100, -100, 100, 100, 250, 2.05, 2.5, 25000]",13.65,11762.934592782647
"['f7', 100, -100, 100, 100, 250, 2.5, 2.05, 25000]",14.0,72969.00503111792
"['f7', 100, -100, 100, 100, 250, 2.5, 2.5, 25000]",13.67,18499.8095993088
"['f7', 100, -100, 100, 100, 300, 2.05, 2.05, 30000]",16.24,143056.95206367955
"['f7', 100, -100, 100, 100, 300, 2.05, 2.5, 30000]",16.68,15301.669091726439
"['f7', 100, -100, 100, 100, 300, 2.5, 2.05, 30000]",16.8,26541.979111312623
"['f7', 100, -100, 100, 100, 300, 2.5, 2.5, 30000]",17.04,9889.959631449556
"['f7', 100, -100, 100, 200, 150, 2.05, 2.05, 30000]",17.06,96652.2896375711
"['f7', 100, -100, 100, 200, 150, 2.05, 2.5, 30000]",17.1,41398.59315526813
"['f7', 100, -100, 100, 200, 150, 2.5, 2.05, 30000]",16.88,58663.88668608119
"['f7', 100, -100, 100, 200, 150, 2.5, 2.5, 30000]",16.86,83716.56224459369
