"combination = [fitness_function_name, dimension, range0, range1, m, n, l1, l2, max_ep, c1 ,c2, function evaluation]",total_time,gBest_fitness
"['f2', 50, -10, 10, 15, 20, 10, 200, 5, 2.05, 2.5, 30000]",3.75,8.659092542942429e-92
"['f2', 50, -10, 10, 15, 20, 10, 200, 5, 2.5, 2.05, 30000]",3.76,2.233724820120973e-99
"['f2', 50, -10, 10, 15, 20, 10, 200, 5, 2.5, 2.5, 30000]",3.73,3.649675835027285e-91
"['f2', 50, -10, 10, 20, 5, 10, 200, 5, 2.05, 2.05, 25000]",3.14,7.614057038995012e-95
"['f2', 50, -10, 10, 20, 5, 10, 200, 5, 2.05, 2.5, 25000]",3.18,1.333991553084562e-96
"['f2', 50, -10, 10, 20, 5, 10, 200, 5, 2.5, 2.05, 25000]",3.05,1.928403635743288e-98
"['f2', 50, -10, 10, 20, 5, 10, 200, 5, 2.5, 2.5, 25000]",2.95,5.089811284631829e-97
"['f2', 50, -10, 10, 20, 5, 20, 200, 5, 2.05, 2.05, 30000]",3.76,5.375590590042558e-95
"['f2', 50, -10, 10, 20, 5, 20, 200, 5, 2.05, 2.5, 30000]",3.64,5.434178174784535e-87
"['f2', 50, -10, 10, 20, 5, 20, 200, 5, 2.5, 2.05, 30000]",3.88,2.6967991247877738e-92
"['f2', 50, -10, 10, 20, 5, 20, 200, 5, 2.5, 2.5, 30000]",3.57,5.566078402025614e-105
"['f2', 50, -10, 10, 20, 10, 5, 200, 5, 2.05, 2.05, 25000]",3.05,2.1697013514843105e-92
"['f2', 50, -10, 10, 20, 10, 5, 200, 5, 2.05, 2.5, 25000]",3.1,6.417771677131176e-91
"['f2', 50, -10, 10, 20, 10, 5, 200, 5, 2.5, 2.05, 25000]",3.14,2.5360480937076422e-87
"['f2', 50, -10, 10, 20, 10, 5, 200, 5, 2.5, 2.5, 25000]",3.26,1.3819830300896514e-97
"['f2', 50, -10, 10, 20, 10, 10, 200, 5, 2.05, 2.05, 30000]",3.74,9.380372635303937e-93
"['f2', 50, -10, 10, 20, 10, 10, 200, 5, 2.05, 2.5, 30000]",3.89,1.1963667340900242e-100
"['f2', 50, -10, 10, 20, 10, 10, 200, 5, 2.5, 2.05, 30000]",3.59,7.037925633263135e-89
"['f2', 50, -10, 10, 20, 10, 10, 200, 5, 2.5, 2.5, 30000]",3.66,4.5852457962518667e-97
"['f2', 50, -10, 10, 20, 20, 5, 200, 5, 2.05, 2.05, 30000]",3.68,5.300800481400445e-92
"['f2', 50, -10, 10, 20, 20, 5, 200, 5, 2.05, 2.5, 30000]",3.87,2.1824431252615743e-95
"['f2', 50, -10, 10, 20, 20, 5, 200, 5, 2.5, 2.05, 30000]",3.83,1.9151582020579386e-89
"['f2', 50, -10, 10, 20, 20, 5, 200, 5, 2.5, 2.5, 30000]",3.75,2.4947778429704414e-107
"['f2', 50, -10, 10, 25, 5, 5, 200, 5, 2.05, 2.05, 28125]",3.7,8.417539082097239e-94
"['f2', 50, -10, 10, 25, 5, 5, 200, 5, 2.05, 2.5, 28125]",3.56,1.113224217045542e-101
"['f2', 50, -10, 10, 25, 5, 5, 200, 5, 2.5, 2.05, 28125]",3.63,9.161711365021965e-104
"['f2', 50, -10, 10, 25, 5, 5, 200, 5, 2.5, 2.5, 28125]",3.56,4.547315869640399e-91
"['f2', 50, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.05, 26250]",3.63,2.987568684638694e-14
"['f2', 50, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",3.47,1.1996075186962462e-19
"['f2', 50, -100, 100, 15, 5, 10, 300, 5, 2.5, 2.05, 26250]",3.69,1.688855014334072e-20
"['f2', 50, -100, 100, 15, 5, 10, 300, 5, 2.5, 2.5, 26250]",3.82,2.1643754816917547e-16
"['f2', 50, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.05, 30000]",4.37,8.201149435588768e-13
"['f2', 50, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",4.26,5.5989282967312e-19
"['f2', 50, -100, 100, 15, 5, 20, 300, 5, 2.5, 2.05, 30000]",3.98,1.7971141685713274e-21
"['f2', 50, -100, 100, 15, 5, 20, 300, 5, 2.5, 2.5, 30000]",4.12,1.3287818868799421e-17
"['f2', 50, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.05, 26250]",3.54,8.499297413340889e-17
"['f2', 50, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",3.67,1.6108597599032715e-20
"['f2', 50, -100, 100, 15, 10, 5, 300, 5, 2.5, 2.05, 26250]",3.75,7.052866434671723e-19
"['f2', 50, -100, 100, 15, 10, 5, 300, 5, 2.5, 2.5, 26250]",3.55,2.643652005480132e-13
"['f2', 50, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.05, 30000]",4.3,1.6416243693416999e-16
"['f2', 50, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",4.03,7.708925429997952e-16
"['f2', 50, -100, 100, 15, 10, 10, 300, 5, 2.5, 2.05, 30000]",4.12,7.064730843123536e-18
"['f2', 50, -100, 100, 15, 10, 10, 300, 5, 2.5, 2.5, 30000]",3.88,3.282067515787956e-17
"['f2', 50, -100, 100, 15, 10, 20, 200, 5, 2.05, 2.05, 30000]",3.88,2.052993117487371e-17
"['f2', 50, -100, 100, 15, 10, 20, 200, 5, 2.05, 2.5, 30000]",3.71,4.738165441124541e-20
"['f2', 50, -100, 100, 15, 10, 20, 200, 5, 2.5, 2.05, 30000]",3.77,1.0810941943316074e-15
"['f2', 50, -100, 100, 15, 10, 20, 200, 5, 2.5, 2.5, 30000]",3.98,4.695226045680051e-19
"['f2', 50, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.05, 30000]",4.2,1.990690806637618e-15
"['f2', 50, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",3.95,1.7528129069983808e-23
"['f2', 50, -100, 100, 15, 20, 5, 300, 5, 2.5, 2.05, 30000]",4.01,1.0396719344628395e-21
"['f2', 50, -100, 100, 15, 20, 5, 300, 5, 2.5, 2.5, 30000]",3.95,1.3101398880249569e-17
"['f2', 50, -100, 100, 15, 20, 10, 200, 5, 2.05, 2.05, 30000]",4.01,4.133741646723168e-23
"['f2', 50, -100, 100, 15, 20, 10, 200, 5, 2.05, 2.5, 30000]",4.23,3.8236857977860426e-16
"['f2', 50, -100, 100, 15, 20, 10, 200, 5, 2.5, 2.05, 30000]",4.1,9.719629289403726e-15
"['f2', 50, -100, 100, 15, 20, 10, 200, 5, 2.5, 2.5, 30000]",3.82,1.2161718165116226e-18
"['f2', 50, -100, 100, 20, 5, 10, 200, 5, 2.05, 2.05, 25000]",3.45,1.729772777417399e-16
"['f2', 50, -100, 100, 20, 5, 10, 200, 5, 2.05, 2.5, 25000]",3.23,3.3142767323702215e-20
"['f2', 50, -100, 100, 20, 5, 10, 200, 5, 2.5, 2.05, 25000]",3.31,2.6648047551964823e-21
"['f2', 50, -100, 100, 20, 5, 10, 200, 5, 2.5, 2.5, 25000]",3.4,3.5488090233972287e-19
"['f2', 50, -100, 100, 20, 5, 20, 200, 5, 2.05, 2.05, 30000]",4.08,1.7660446851441456e-23
"['f2', 50, -100, 100, 20, 5, 20, 200, 5, 2.05, 2.5, 30000]",3.98,6.151694144751284e-19
"['f2', 50, -100, 100, 20, 5, 20, 200, 5, 2.5, 2.05, 30000]",3.88,5.447355489255432e-18
"['f2', 50, -100, 100, 20, 5, 20, 200, 5, 2.5, 2.5, 30000]",3.83,1.3497038113743741e-15
"['f2', 50, -100, 100, 20, 10, 5, 200, 5, 2.05, 2.05, 25000]",3.27,1.0884546404179655e-17
"['f2', 50, -100, 100, 20, 10, 5, 200, 5, 2.05, 2.5, 25000]",3.27,5.1957155032745145e-23
"['f2', 50, -100, 100, 20, 10, 5, 200, 5, 2.5, 2.05, 25000]",3.26,2.30230876556101e-18
"['f2', 50, -100, 100, 20, 10, 5, 200, 5, 2.5, 2.5, 25000]",3.3,1.3896583642847077e-25
"['f2', 50, -100, 100, 20, 10, 10, 200, 5, 2.05, 2.05, 30000]",3.81,3.168285158148801e-17
"['f2', 50, -100, 100, 20, 10, 10, 200, 5, 2.05, 2.5, 30000]",4.0,8.541180726040435e-22
"['f2', 50, -100, 100, 20, 10, 10, 200, 5, 2.5, 2.05, 30000]",3.92,3.632424494348826e-17
"['f2', 50, -100, 100, 20, 10, 10, 200, 5, 2.5, 2.5, 30000]",4.1,3.012866702754693e-17
"['f2', 50, -100, 100, 20, 20, 5, 200, 5, 2.05, 2.05, 30000]",3.84,2.710205105245973e-17
"['f2', 50, -100, 100, 20, 20, 5, 200, 5, 2.05, 2.5, 30000]",3.9,3.224811680987547e-20
"['f2', 50, -100, 100, 20, 20, 5, 200, 5, 2.5, 2.05, 30000]",4.04,3.5900800788988755e-19
"['f2', 50, -100, 100, 20, 20, 5, 200, 5, 2.5, 2.5, 30000]",4.01,1.643737268667282e-21
"['f2', 50, -100, 100, 25, 5, 5, 200, 5, 2.05, 2.05, 28125]",3.71,2.3667066589382144e-20
"['f2', 50, -100, 100, 25, 5, 5, 200, 5, 2.05, 2.5, 28125]",3.89,3.0231840554422683e-18
"['f2', 50, -100, 100, 25, 5, 5, 200, 5, 2.5, 2.05, 28125]",3.66,4.843965480768906e-18
"['f2', 50, -100, 100, 25, 5, 5, 200, 5, 2.5, 2.5, 28125]",3.56,1.9859231041502812e-16
"['f2', 100, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.05, 26250]",3.97,1.0611108504601377e-121
"['f2', 100, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",4.16,2.381813497824348e-121
"['f2', 100, -10, 10, 15, 5, 10, 300, 5, 2.5, 2.05, 26250]",4.06,8.945962828907363e-123
"['f2', 100, -10, 10, 15, 5, 10, 300, 5, 2.5, 2.5, 26250]",3.99,7.401986772807093e-134
"['f2', 100, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.05, 30000]",4.58,9.512006883573039e-126
"['f2', 100, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",4.75,6.847629978129061e-117
"['f2', 100, -10, 10, 15, 5, 20, 300, 5, 2.5, 2.05, 30000]",4.63,1.8585834515301248e-122
"['f2', 100, -10, 10, 15, 5, 20, 300, 5, 2.5, 2.5, 30000]",4.53,6.815465423386334e-127
"['f2', 100, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.05, 26250]",4.27,6.5916568204382e-120
"['f2', 100, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",4.05,1.0613984664452151e-114
"['f2', 100, -10, 10, 15, 10, 5, 300, 5, 2.5, 2.05, 26250]",4.04,6.398722287993918e-116
"['f2', 100, -10, 10, 15, 10, 5, 300, 5, 2.5, 2.5, 26250]",4.15,1.953023153170273e-115
"['f2', 100, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.05, 30000]",4.61,1.4532162113892225e-122
"['f2', 100, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",4.64,6.815138708849024e-121
"['f2', 100, -10, 10, 15, 10, 10, 300, 5, 2.5, 2.05, 30000]",4.55,7.560031913330127e-135
"['f2', 100, -10, 10, 15, 10, 10, 300, 5, 2.5, 2.5, 30000]",4.6,5.544685313308059e-124
"['f2', 100, -10, 10, 15, 10, 20, 200, 5, 2.05, 2.05, 30000]",4.59,3.048001012677724e-91
"['f2', 100, -10, 10, 15, 10, 20, 200, 5, 2.05, 2.5, 30000]",4.49,5.806281190895425e-103
"['f2', 100, -10, 10, 15, 10, 20, 200, 5, 2.5, 2.05, 30000]",4.66,1.8833580836096628e-92
"['f2', 100, -10, 10, 15, 10, 20, 200, 5, 2.5, 2.5, 30000]",4.69,1.140662893349108e-98
"['f2', 100, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.05, 30000]",4.77,8.523551899204905e-132
"['f2', 100, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",4.95,3.331717349008576e-116
"['f2', 100, -10, 10, 15, 20, 5, 300, 5, 2.5, 2.05, 30000]",4.67,6.832449363043059e-125
"['f2', 100, -10, 10, 15, 20, 5, 300, 5, 2.5, 2.5, 30000]",4.72,1.4120208477310885e-121
"['f2', 100, -10, 10, 15, 20, 10, 200, 5, 2.05, 2.05, 30000]",4.42,2.3095106674195056e-97
"['f2', 100, -10, 10, 15, 20, 10, 200, 5, 2.05, 2.5, 30000]",4.58,8.51203890044803e-96
"['f2', 100, -10, 10, 15, 20, 10, 200, 5, 2.5, 2.05, 30000]",4.55,1.4614663370481815e-91
"['f2', 100, -10, 10, 15, 20, 10, 200, 5, 2.5, 2.5, 30000]",4.56,1.4479316629637922e-90
"['f2', 100, -10, 10, 20, 5, 10, 200, 5, 2.05, 2.05, 25000]",3.81,5.602597073370193e-93
"['f2', 100, -10, 10, 20, 5, 10, 200, 5, 2.05, 2.5, 25000]",3.8,1.5497867904612942e-101
"['f2', 100, -10, 10, 20, 5, 10, 200, 5, 2.5, 2.05, 25000]",3.73,3.24345561625443e-99
"['f2', 100, -10, 10, 20, 5, 10, 200, 5, 2.5, 2.5, 25000]",3.73,1.0783162316602488e-90
"['f2', 100, -10, 10, 20, 5, 20, 200, 5, 2.05, 2.05, 30000]",4.46,1.8314753368428918e-94
"['f2', 100, -10, 10, 20, 5, 20, 200, 5, 2.05, 2.5, 30000]",4.58,4.949832083259228e-93
"['f2', 100, -10, 10, 20, 5, 20, 200, 5, 2.5, 2.05, 30000]",4.55,3.236473666940099e-85
"['f2', 100, -10, 10, 20, 5, 20, 200, 5, 2.5, 2.5, 30000]",5.0,7.233563748639012e-91
"['f2', 100, -10, 10, 20, 10, 5, 200, 5, 2.05, 2.05, 25000]",3.79,5.250303394964612e-94
"['f2', 100, -10, 10, 20, 10, 5, 200, 5, 2.05, 2.5, 25000]",3.76,7.468296272002135e-94
"['f2', 100, -10, 10, 20, 10, 5, 200, 5, 2.5, 2.05, 25000]",3.99,4.1615250652356616e-96
"['f2', 100, -10, 10, 20, 10, 5, 200, 5, 2.5, 2.5, 25000]",3.82,3.954927375330776e-93
"['f2', 100, -10, 10, 20, 10, 10, 200, 5, 2.05, 2.05, 30000]",4.56,3.416727649565736e-90
"['f2', 100, -10, 10, 20, 10, 10, 200, 5, 2.05, 2.5, 30000]",4.55,4.1979708879114663e-103
"['f2', 100, -10, 10, 20, 10, 10, 200, 5, 2.5, 2.05, 30000]",4.63,1.7647246668172716e-98
"['f2', 100, -10, 10, 20, 10, 10, 200, 5, 2.5, 2.5, 30000]",4.59,3.7657091784773294e-97
"['f2', 100, -10, 10, 20, 20, 5, 200, 5, 2.05, 2.05, 30000]",5.03,1.8571166488776751e-90
"['f2', 100, -10, 10, 20, 20, 5, 200, 5, 2.05, 2.5, 30000]",4.56,4.232089190745783e-95
"['f2', 100, -10, 10, 20, 20, 5, 200, 5, 2.5, 2.05, 30000]",4.57,4.446326062566235e-87
"['f2', 100, -10, 10, 20, 20, 5, 200, 5, 2.5, 2.5, 30000]",4.53,6.75801436607132e-100
"['f2', 100, -10, 10, 25, 5, 5, 200, 5, 2.05, 2.05, 28125]",4.24,5.569190675158653e-91
"['f2', 100, -10, 10, 25, 5, 5, 200, 5, 2.05, 2.5, 28125]",4.67,5.392730669749435e-94
"['f2', 100, -10, 10, 25, 5, 5, 200, 5, 2.5, 2.05, 28125]",4.29,7.531680036643538e-95
"['f2', 100, -10, 10, 25, 5, 5, 200, 5, 2.5, 2.5, 28125]",4.22,2.639167903141158e-94
"['f2', 100, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.05, 26250]",4.71,1.9332816657950374e-16
"['f2', 100, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",4.56,1.0333598521490053e-17
"['f2', 100, -100, 100, 15, 5, 10, 300, 5, 2.5, 2.05, 26250]",4.49,3.8362229515506073e-22
"['f2', 100, -100, 100, 15, 5, 10, 300, 5, 2.5, 2.5, 26250]",4.87,1.6129304577230454e-16
"['f2', 100, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.05, 30000]",5.46,4.0737529581520705e-21
"['f2', 100, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",5.28,3.0537419242836794e-15
"['f2', 100, -100, 100, 15, 5, 20, 300, 5, 2.5, 2.05, 30000]",5.09,1.6741445071758687e-20
"['f2', 100, -100, 100, 15, 5, 20, 300, 5, 2.5, 2.5, 30000]",5.22,3.498318013849952e-25
"['f2', 100, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.05, 26250]",4.97,3.2283363152111555e-17
"['f2', 100, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",4.91,6.719208263284493e-16
"['f2', 100, -100, 100, 15, 10, 5, 300, 5, 2.5, 2.05, 26250]",4.51,7.072495921180935e-15
"['f2', 100, -100, 100, 15, 10, 5, 300, 5, 2.5, 2.5, 26250]",4.69,1.1944275522970466e-14
"['f2', 100, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.05, 30000]",4.95,2.620752826639131e-17
"['f2', 100, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",5.93,6.895143354560945e-16
"['f2', 100, -100, 100, 15, 10, 10, 300, 5, 2.5, 2.05, 30000]",4.96,7.100848169481237e-23
"['f2', 100, -100, 100, 15, 10, 10, 300, 5, 2.5, 2.5, 30000]",4.92,2.299120822042625e-16
"['f2', 100, -100, 100, 15, 10, 20, 200, 5, 2.05, 2.05, 30000]",4.82,1.4116180014729584e-13
"['f2', 100, -100, 100, 15, 10, 20, 200, 5, 2.05, 2.5, 30000]",4.87,1.8981917316732182e-16
"['f2', 100, -100, 100, 15, 10, 20, 200, 5, 2.5, 2.05, 30000]",4.93,2.551951052868302e-16
"['f2', 100, -100, 100, 15, 10, 20, 200, 5, 2.5, 2.5, 30000]",4.88,7.660072435168065e-16
"['f2', 100, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.05, 30000]",5.0,1.8167586081369483e-19
"['f2', 100, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",5.54,1.1553667879381137e-16
"['f2', 100, -100, 100, 15, 20, 5, 300, 5, 2.5, 2.05, 30000]",5.13,1.870329705161607e-14
"['f2', 100, -100, 100, 15, 20, 5, 300, 5, 2.5, 2.5, 30000]",5.04,8.87739239761e-19
"['f2', 100, -100, 100, 15, 20, 10, 200, 5, 2.05, 2.05, 30000]",5.01,2.3334560875743543e-15
"['f2', 100, -100, 100, 15, 20, 10, 200, 5, 2.05, 2.5, 30000]",4.99,7.987257050708725e-19
"['f2', 100, -100, 100, 15, 20, 10, 200, 5, 2.5, 2.05, 30000]",4.83,1.8631207349786017e-17
"['f2', 100, -100, 100, 15, 20, 10, 200, 5, 2.5, 2.5, 30000]",4.83,1.895083434674034e-21
"['f2', 100, -100, 100, 20, 5, 10, 200, 5, 2.05, 2.05, 25000]",4.47,3.831492965042929e-18
"['f2', 100, -100, 100, 20, 5, 10, 200, 5, 2.05, 2.5, 25000]",4.26,6.66416626558006e-20
"['f2', 100, -100, 100, 20, 5, 10, 200, 5, 2.5, 2.05, 25000]",4.19,1.8144769605495592e-14
"['f2', 100, -100, 100, 20, 5, 10, 200, 5, 2.5, 2.5, 25000]",4.2,1.565264243294118e-14
"['f2', 100, -100, 100, 20, 5, 20, 200, 5, 2.05, 2.05, 30000]",4.91,3.5638203893132414e-26
"['f2', 100, -100, 100, 20, 5, 20, 200, 5, 2.05, 2.5, 30000]",5.53,4.2393250673056825e-21
"['f2', 100, -100, 100, 20, 5, 20, 200, 5, 2.5, 2.05, 30000]",5.16,1.7462375200667887e-17
"['f2', 100, -100, 100, 20, 5, 20, 200, 5, 2.5, 2.5, 30000]",4.93,1.7048226919377385e-17
"['f2', 100, -100, 100, 20, 10, 5, 200, 5, 2.05, 2.05, 25000]",4.42,2.4938428887940865e-19
"['f2', 100, -100, 100, 20, 10, 5, 200, 5, 2.05, 2.5, 25000]",4.1,2.0806759902131e-15
"['f2', 100, -100, 100, 20, 10, 5, 200, 5, 2.5, 2.05, 25000]",4.14,2.8747346910608657e-16
"['f2', 100, -100, 100, 20, 10, 5, 200, 5, 2.5, 2.5, 25000]",4.22,9.681566305738376e-14
"['f2', 100, -100, 100, 20, 10, 10, 200, 5, 2.05, 2.05, 30000]",5.17,3.659868816074433e-20
"['f2', 100, -100, 100, 20, 10, 10, 200, 5, 2.05, 2.5, 30000]",5.17,5.481487244551891e-20
"['f2', 100, -100, 100, 20, 10, 10, 200, 5, 2.5, 2.05, 30000]",5.4,1.333474867297784e-19
"['f2', 100, -100, 100, 20, 10, 10, 200, 5, 2.5, 2.5, 30000]",4.79,2.9789110758078554e-17
"['f2', 100, -100, 100, 20, 20, 5, 200, 5, 2.05, 2.05, 30000]",4.94,5.877926478035859e-19
"['f2', 100, -100, 100, 20, 20, 5, 200, 5, 2.05, 2.5, 30000]",4.81,8.900578492157303e-21
"['f2', 100, -100, 100, 20, 20, 5, 200, 5, 2.5, 2.05, 30000]",4.69,1.792516465858956e-20
"['f2', 100, -100, 100, 20, 20, 5, 200, 5, 2.5, 2.5, 30000]",5.15,2.1581519964800602e-17
"['f2', 100, -100, 100, 25, 5, 5, 200, 5, 2.05, 2.05, 28125]",4.97,2.986057468093942e-22
"['f2', 100, -100, 100, 25, 5, 5, 200, 5, 2.05, 2.5, 28125]",4.85,1.1656717663898096e-21
"['f2', 100, -100, 100, 25, 5, 5, 200, 5, 2.5, 2.05, 28125]",5.36,2.07033091528033e-22
"['f2', 100, -100, 100, 25, 5, 5, 200, 5, 2.5, 2.5, 28125]",4.66,6.54425816628589e-19
