"combination = [fitness_function_name, dimension, range0, range1, m, n, l1, l2, max_ep, c1 ,c2, c3, c4, function evaluation]",total_time,gBest_fitness
"['f9', 30, -10, 10, 15, 10, 20, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",6.43,0.042603171400374513
"['f9', 30, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.05, 2.05, 2.05, 30000]",6.71,0.08480659375483424
"['f9', 30, -10, 10, 15, 20, 10, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",6.46,0.03703150079797812
"['f9', 30, -10, 10, 20, 5, 10, 200, 5, 2.05, 2.05, 2.05, 2.05, 25000]",5.8,0.17666280181892832
"['f9', 30, -10, 10, 20, 5, 20, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",6.51,0.08188189305985209
"['f9', 30, -10, 10, 20, 10, 5, 200, 5, 2.05, 2.05, 2.05, 2.05, 25000]",5.53,0.7557994641895495
"['f9', 30, -10, 10, 20, 10, 10, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",6.22,0.010403793666189666
"['f9', 30, -10, 10, 20, 20, 5, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",6.34,0.6439696293978908
"['f9', 30, -10, 10, 25, 5, 5, 200, 5, 2.05, 2.05, 2.05, 2.05, 28125]",6.23,0.9452243797867926
"['f9', 30, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 26250]",5.72,2768.0225630509603
"['f9', 30, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.05, 2.05, 2.05, 30000]",6.45,624.1581959415574
"['f9', 30, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.05, 2.05, 2.05, 26250]",5.6,4597.281160531216
"['f9', 30, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 30000]",6.4,3474.1787465159186
"['f9', 30, -100, 100, 15, 10, 20, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",6.61,382.30029717393046
"['f9', 30, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.05, 2.05, 2.05, 30000]",6.39,4789.513305098385
"['f9', 30, -100, 100, 15, 20, 10, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",6.53,656.593490742605
"['f9', 30, -100, 100, 20, 5, 10, 200, 5, 2.05, 2.05, 2.05, 2.05, 25000]",5.29,977.1094642366098
"['f9', 30, -100, 100, 20, 5, 20, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",6.63,401.82486878832117
"['f9', 30, -100, 100, 20, 10, 5, 200, 5, 2.05, 2.05, 2.05, 2.05, 25000]",5.28,670.8418945422784
"['f9', 30, -100, 100, 20, 10, 10, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",6.42,1109.114611687826
"['f9', 30, -100, 100, 20, 20, 5, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",6.57,1166.3214208457441
"['f9', 30, -100, 100, 25, 5, 5, 200, 5, 2.05, 2.05, 2.05, 2.05, 28125]",6.11,212.3335354523811
"['f9', 50, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 26250]",7.5,19.571690042892225
"['f9', 50, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.05, 2.05, 2.05, 30000]",8.58,26.627055197794142
"['f9', 50, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.05, 2.05, 2.05, 26250]",6.99,12.531661185965932
"['f9', 50, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 30000]",8.45,2.7055243668271864
"['f9', 50, -10, 10, 15, 10, 20, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",8.13,4.383571402001412
"['f9', 50, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.05, 2.05, 2.05, 30000]",8.46,1.7594843133044642
"['f9', 50, -10, 10, 15, 20, 10, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",8.04,0.7854008542562012
"['f9', 50, -10, 10, 20, 5, 10, 200, 5, 2.05, 2.05, 2.05, 2.05, 25000]",8.63,1.375698378837319
"['f9', 50, -10, 10, 20, 5, 20, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",8.46,5.966756402363438
"['f9', 50, -10, 10, 20, 10, 5, 200, 5, 2.05, 2.05, 2.05, 2.05, 25000]",7.25,5.617796574055143
"['f9', 50, -10, 10, 20, 10, 10, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",8.14,1.714045069945227
"['f9', 50, -10, 10, 20, 20, 5, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",8.98,1.9301273601592617
"['f9', 50, -10, 10, 25, 5, 5, 200, 5, 2.05, 2.05, 2.05, 2.05, 28125]",7.42,4.330064460938199
"['f9', 50, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 26250]",7.51,9385.56988840935
"['f9', 50, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.05, 2.05, 2.05, 30000]",8.73,18567.098868455138
"['f9', 50, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.05, 2.05, 2.05, 26250]",7.22,46840.67991221178
"['f9', 50, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 30000]",8.12,8015.500680700494
"['f9', 50, -100, 100, 15, 10, 20, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",8.01,22394.004761873093
"['f9', 50, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.05, 2.05, 2.05, 30000]",8.15,27268.111768262952
"['f9', 50, -100, 100, 15, 20, 10, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",8.14,25745.670839562794
"['f9', 50, -100, 100, 20, 5, 10, 200, 5, 2.05, 2.05, 2.05, 2.05, 25000]",7.26,11687.403849419075
"['f9', 50, -100, 100, 20, 5, 20, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",8.31,20917.556323587876
"['f9', 50, -100, 100, 20, 10, 5, 200, 5, 2.05, 2.05, 2.05, 2.05, 25000]",6.93,6986.4590931103585
"['f9', 50, -100, 100, 20, 10, 10, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",8.58,11591.588627886102
"['f9', 50, -100, 100, 20, 20, 5, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",8.37,5540.1792662595035
"['f9', 50, -100, 100, 25, 5, 5, 200, 5, 2.05, 2.05, 2.05, 2.05, 28125]",7.96,1891.5251173257561
"['f9', 100, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 26250]",11.45,461.82208311353656
"['f9', 100, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.05, 2.05, 2.05, 30000]",13.4,521.0974287155234
"['f9', 100, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.05, 2.05, 2.05, 26250]",11.63,171.61170263053583
"['f9', 100, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 30000]",13.23,51.96816154689744
"['f9', 100, -10, 10, 15, 10, 20, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",13.77,107.72075354653202
"['f9', 100, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.05, 2.05, 2.05, 30000]",13.56,34.930881470375766
"['f9', 100, -10, 10, 15, 20, 10, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",13.26,13.518717052607862
"['f9', 100, -10, 10, 20, 5, 10, 200, 5, 2.05, 2.05, 2.05, 2.05, 25000]",10.94,742.8357095070427
"['f9', 100, -10, 10, 20, 5, 20, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",13.32,97.8430758333084
"['f9', 100, -10, 10, 20, 10, 5, 200, 5, 2.05, 2.05, 2.05, 2.05, 25000]",11.74,80.41515265093936
"['f9', 100, -10, 10, 20, 10, 10, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",14.0,40.94691792271419
"['f9', 100, -10, 10, 20, 20, 5, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",13.1,23.69191439191787
"['f9', 100, -10, 10, 25, 5, 5, 200, 5, 2.05, 2.05, 2.05, 2.05, 28125]",12.4,188.51807904220502
"['f9', 100, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 26250]",11.61,512775.2316541462
"['f9', 100, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.05, 2.05, 2.05, 30000]",14.03,353560.9580761174
"['f9', 100, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.05, 2.05, 2.05, 26250]",11.54,356100.69762467715
"['f9', 100, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 30000]",13.78,229396.43430165245
"['f9', 100, -100, 100, 15, 10, 20, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",13.25,408637.5168492815
"['f9', 100, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.05, 2.05, 2.05, 30000]",13.44,634220.4618094371
"['f9', 100, -100, 100, 15, 20, 10, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",13.35,322388.2534903265
"['f9', 100, -100, 100, 20, 5, 10, 200, 5, 2.05, 2.05, 2.05, 2.05, 25000]",11.21,233394.0457065664
"['f9', 100, -100, 100, 20, 5, 20, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",13.34,111186.59497126356
"['f9', 100, -100, 100, 20, 10, 5, 200, 5, 2.05, 2.05, 2.05, 2.05, 25000]",11.15,177670.87736155887
"['f9', 100, -100, 100, 20, 10, 10, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",13.36,81603.43719203843
"['f9', 100, -100, 100, 20, 20, 5, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",13.19,196096.86189915886
"['f9', 100, -100, 100, 25, 5, 5, 200, 5, 2.05, 2.05, 2.05, 2.05, 28125]",12.32,99737.91211232754
